id,image_path,primary_language,scripts,condition,ground_truth
0451,screenshots/augmented/synthetic_bank_0451_rot.png,Tamil,Tamil,rotation,"17:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 1,998.95
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
29 May 2026 • 09:01
Reference
NMB-2605-578134
Error code
QBS-241
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0451,screenshots/augmented/synthetic_bank_0451_lowres.png,Tamil,Tamil,low-resolution,"17:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 1,998.95
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
29 May 2026 • 09:01
Reference
NMB-2605-578134
Error code
QBS-241
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0452,screenshots/synthetic_bank_0452.png,Mixed-language,Latin,clean,"11:15
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,176.72
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 Aug 2024 • 12:35
Reference
NMB-2408-750613
Error code
IIT-373
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0452,screenshots/augmented/synthetic_bank_0452_blur.png,Mixed-language,Latin,blur,"11:15
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,176.72
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 Aug 2024 • 12:35
Reference
NMB-2408-750613
Error code
IIT-373
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0452,screenshots/augmented/synthetic_bank_0452_rot.png,Mixed-language,Latin,rotation,"11:15
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,176.72
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 Aug 2024 • 12:35
Reference
NMB-2408-750613
Error code
IIT-373
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0452,screenshots/augmented/synthetic_bank_0452_lowres.png,Mixed-language,Latin,low-resolution,"11:15
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,176.72
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
07 Aug 2024 • 12:35
Reference
NMB-2408-750613
Error code
IIT-373
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0453,screenshots/synthetic_bank_0453.png,Tanglish,Latin,clean,"14:05
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 769.54
Card payment decline aayiduchu.
Date & time
13 Aug 2025 • 04:00
Reference
NMB-2508-868639
Error code
DLB-750
Issue
Card payment declined
Get help
Back to activity"
0453,screenshots/augmented/synthetic_bank_0453_blur.png,Tanglish,Latin,blur,"14:05
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 769.54
Card payment decline aayiduchu.
Date & time
13 Aug 2025 • 04:00
Reference
NMB-2508-868639
Error code
DLB-750
Issue
Card payment declined
Get help
Back to activity"
0453,screenshots/augmented/synthetic_bank_0453_rot.png,Tanglish,Latin,rotation,"14:05
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 769.54
Card payment decline aayiduchu.
Date & time
13 Aug 2025 • 04:00
Reference
NMB-2508-868639
Error code
DLB-750
Issue
Card payment declined
Get help
Back to activity"
0453,screenshots/augmented/synthetic_bank_0453_lowres.png,Tanglish,Latin,low-resolution,"14:05
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 769.54
Card payment decline aayiduchu.
Date & time
13 Aug 2025 • 04:00
Reference
NMB-2508-868639
Error code
DLB-750
Issue
Card payment declined
Get help
Back to activity"
0454,screenshots/synthetic_bank_0454.png,Sinhala,Sinhala,clean,"15:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 598.88
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
25 Dec 2025 • 13:41
Reference
NMB-2512-969962
Error code
WVQ-693
Issue
Card payment declined
Get help
Back to activity"
0454,screenshots/augmented/synthetic_bank_0454_blur.png,Sinhala,Sinhala,blur,"15:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 598.88
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
25 Dec 2025 • 13:41
Reference
NMB-2512-969962
Error code
WVQ-693
Issue
Card payment declined
Get help
Back to activity"
0454,screenshots/augmented/synthetic_bank_0454_rot.png,Sinhala,Sinhala,rotation,"15:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 598.88
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
25 Dec 2025 • 13:41
Reference
NMB-2512-969962
Error code
WVQ-693
Issue
Card payment declined
Get help
Back to activity"
0454,screenshots/augmented/synthetic_bank_0454_lowres.png,Sinhala,Sinhala,low-resolution,"15:45
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 598.88
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
25 Dec 2025 • 13:41
Reference
NMB-2512-969962
Error code
WVQ-693
Issue
Card payment declined
Get help
Back to activity"
0455,screenshots/synthetic_bank_0455.png,Tanglish,Latin,clean,"21:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,637.40
Account-la debit aachu, cash kidaikala.
Date & time
10 Dec 2025 • 13:15
Reference
NMB-2512-356595
Error code
LKR-675
Issue
Cash not received
Get help
Back to activity"
0455,screenshots/augmented/synthetic_bank_0455_blur.png,Tanglish,Latin,blur,"21:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,637.40
Account-la debit aachu, cash kidaikala.
Date & time
10 Dec 2025 • 13:15
Reference
NMB-2512-356595
Error code
LKR-675
Issue
Cash not received
Get help
Back to activity"
0455,screenshots/augmented/synthetic_bank_0455_rot.png,Tanglish,Latin,rotation,"21:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,637.40
Account-la debit aachu, cash kidaikala.
Date & time
10 Dec 2025 • 13:15
Reference
NMB-2512-356595
Error code
LKR-675
Issue
Cash not received
Get help
Back to activity"
0455,screenshots/augmented/synthetic_bank_0455_lowres.png,Tanglish,Latin,low-resolution,"21:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,637.40
Account-la debit aachu, cash kidaikala.
Date & time
10 Dec 2025 • 13:15
Reference
NMB-2512-356595
Error code
LKR-675
Issue
Cash not received
Get help
Back to activity"
0456,screenshots/synthetic_bank_0456.png,Tamil,Tamil,clean,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,082.81
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
15 Dec 2024 • 07:31
Reference
NMB-2412-385898
Error code
NVF-790
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0456,screenshots/augmented/synthetic_bank_0456_blur.png,Tamil,Tamil,blur,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,082.81
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
15 Dec 2024 • 07:31
Reference
NMB-2412-385898
Error code
NVF-790
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0456,screenshots/augmented/synthetic_bank_0456_rot.png,Tamil,Tamil,rotation,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,082.81
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
15 Dec 2024 • 07:31
Reference
NMB-2412-385898
Error code
NVF-790
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0456,screenshots/augmented/synthetic_bank_0456_lowres.png,Tamil,Tamil,low-resolution,"21:05
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,082.81
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
15 Dec 2024 • 07:31
Reference
NMB-2412-385898
Error code
NVF-790
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0457,screenshots/synthetic_bank_0457.png,Sinhala,Sinhala,clean,"14:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,144.98
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
12 Sep 2024 • 18:36
Reference
NMB-2409-982141
Error code
POO-816
Issue
Balance not updated
Get help
Back to activity"
0457,screenshots/augmented/synthetic_bank_0457_blur.png,Sinhala,Sinhala,blur,"14:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,144.98
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
12 Sep 2024 • 18:36
Reference
NMB-2409-982141
Error code
POO-816
Issue
Balance not updated
Get help
Back to activity"
0457,screenshots/augmented/synthetic_bank_0457_rot.png,Sinhala,Sinhala,rotation,"14:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,144.98
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
12 Sep 2024 • 18:36
Reference
NMB-2409-982141
Error code
POO-816
Issue
Balance not updated
Get help
Back to activity"
0457,screenshots/augmented/synthetic_bank_0457_lowres.png,Sinhala,Sinhala,low-resolution,"14:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,144.98
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
12 Sep 2024 • 18:36
Reference
NMB-2409-982141
Error code
POO-816
Issue
Balance not updated
Get help
Back to activity"
0458,screenshots/synthetic_bank_0458.png,English,Latin,clean,"18:10
4G
Nova Mobile Banking
Secure transaction centre
URGENT
EUR 824.06
Freeze your stolen card immediately.
Date & time
18 Feb 2026 • 19:58
Reference
NMB-2602-571848
Error code
STR-820
Issue
Card stolen
Freeze card
Back to activity"
0458,screenshots/augmented/synthetic_bank_0458_blur.png,English,Latin,blur,"18:10
4G
Nova Mobile Banking
Secure transaction centre
URGENT
EUR 824.06
Freeze your stolen card immediately.
Date & time
18 Feb 2026 • 19:58
Reference
NMB-2602-571848
Error code
STR-820
Issue
Card stolen
Freeze card
Back to activity"
0458,screenshots/augmented/synthetic_bank_0458_rot.png,English,Latin,rotation,"18:10
4G
Nova Mobile Banking
Secure transaction centre
URGENT
EUR 824.06
Freeze your stolen card immediately.
Date & time
18 Feb 2026 • 19:58
Reference
NMB-2602-571848
Error code
STR-820
Issue
Card stolen
Freeze card
Back to activity"
0458,screenshots/augmented/synthetic_bank_0458_lowres.png,English,Latin,low-resolution,"18:10
4G
Nova Mobile Banking
Secure transaction centre
URGENT
EUR 824.06
Freeze your stolen card immediately.
Date & time
18 Feb 2026 • 19:58
Reference
NMB-2602-571848
Error code
STR-820
Issue
Card stolen
Freeze card
Back to activity"
0459,screenshots/synthetic_bank_0459.png,English,Latin,clean,"22:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,019.87
Your transfer is still being processed.
Date & time
28 May 2024 • 15:51
Reference
NMB-2405-174873
Error code
RXW-566
Issue
Transfer pending
Get help
Back to activity"
0459,screenshots/augmented/synthetic_bank_0459_blur.png,English,Latin,blur,"22:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,019.87
Your transfer is still being processed.
Date & time
28 May 2024 • 15:51
Reference
NMB-2405-174873
Error code
RXW-566
Issue
Transfer pending
Get help
Back to activity"
0459,screenshots/augmented/synthetic_bank_0459_rot.png,English,Latin,rotation,"22:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,019.87
Your transfer is still being processed.
Date & time
28 May 2024 • 15:51
Reference
NMB-2405-174873
Error code
RXW-566
Issue
Transfer pending
Get help
Back to activity"
0459,screenshots/augmented/synthetic_bank_0459_lowres.png,English,Latin,low-resolution,"22:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,019.87
Your transfer is still being processed.
Date & time
28 May 2024 • 15:51
Reference
NMB-2405-174873
Error code
RXW-566
Issue
Transfer pending
Get help
Back to activity"
0460,screenshots/synthetic_bank_0460.png,Singlish,Latin,clean,"11:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 145.49
OTP eka thawama awe naha.
Date & time
11 Jan 2024 • 13:13
Reference
NMB-2401-743033
Error code
ZSB-250
Issue
OTP not received
Get help
Back to activity"
0460,screenshots/augmented/synthetic_bank_0460_blur.png,Singlish,Latin,blur,"11:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 145.49
OTP eka thawama awe naha.
Date & time
11 Jan 2024 • 13:13
Reference
NMB-2401-743033
Error code
ZSB-250
Issue
OTP not received
Get help
Back to activity"
0460,screenshots/augmented/synthetic_bank_0460_rot.png,Singlish,Latin,rotation,"11:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 145.49
OTP eka thawama awe naha.
Date & time
11 Jan 2024 • 13:13
Reference
NMB-2401-743033
Error code
ZSB-250
Issue
OTP not received
Get help
Back to activity"
0460,screenshots/augmented/synthetic_bank_0460_lowres.png,Singlish,Latin,low-resolution,"11:05
4G
Nova Mobile Banking
Secure transaction centre
WAITING
EUR 145.49
OTP eka thawama awe naha.
Date & time
11 Jan 2024 • 13:13
Reference
NMB-2401-743033
Error code
ZSB-250
Issue
OTP not received
Get help
Back to activity"
0461,screenshots/synthetic_bank_0461.png,English,Latin,clean,"15:15
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,484.34
The new beneficiary could not be added.
Date & time
14 Apr 2026 • 15:53
Reference
NMB-2604-481470
Error code
GRZ-770
Issue
Beneficiary not added
Get help
Back to activity"
0461,screenshots/augmented/synthetic_bank_0461_blur.png,English,Latin,blur,"15:15
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,484.34
The new beneficiary could not be added.
Date & time
14 Apr 2026 • 15:53
Reference
NMB-2604-481470
Error code
GRZ-770
Issue
Beneficiary not added
Get help
Back to activity"
0461,screenshots/augmented/synthetic_bank_0461_rot.png,English,Latin,rotation,"15:15
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,484.34
The new beneficiary could not be added.
Date & time
14 Apr 2026 • 15:53
Reference
NMB-2604-481470
Error code
GRZ-770
Issue
Beneficiary not added
Get help
Back to activity"
0461,screenshots/augmented/synthetic_bank_0461_lowres.png,English,Latin,low-resolution,"15:15
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,484.34
The new beneficiary could not be added.
Date & time
14 Apr 2026 • 15:53
Reference
NMB-2604-481470
Error code
GRZ-770
Issue
Beneficiary not added
Get help
Back to activity"
0462,screenshots/synthetic_bank_0462.png,Singlish,Latin,clean,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 1,767.82
Beneficiary add karanna bari una.
Date & time
16 Sep 2024 • 02:56
Reference
NMB-2409-428089
Error code
CSO-750
Issue
Beneficiary not added
Get help
Back to activity"
0462,screenshots/augmented/synthetic_bank_0462_blur.png,Singlish,Latin,blur,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 1,767.82
Beneficiary add karanna bari una.
Date & time
16 Sep 2024 • 02:56
Reference
NMB-2409-428089
Error code
CSO-750
Issue
Beneficiary not added
Get help
Back to activity"
0462,screenshots/augmented/synthetic_bank_0462_rot.png,Singlish,Latin,rotation,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 1,767.82
Beneficiary add karanna bari una.
Date & time
16 Sep 2024 • 02:56
Reference
NMB-2409-428089
Error code
CSO-750
Issue
Beneficiary not added
Get help
Back to activity"
0462,screenshots/augmented/synthetic_bank_0462_lowres.png,Singlish,Latin,low-resolution,"08:10
4G
Nova Mobile Banking
Secure transaction centre
FAILED
SGD 1,767.82
Beneficiary add karanna bari una.
Date & time
16 Sep 2024 • 02:56
Reference
NMB-2409-428089
Error code
CSO-750
Issue
Beneficiary not added
Get help
Back to activity"
0463,screenshots/synthetic_bank_0463.png,English,Latin,clean,"14:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 667.17
Your transfer is still being processed.
Date & time
11 Mar 2024 • 13:45
Reference
NMB-2403-963574
Error code
FRJ-105
Issue
Transfer pending
Get help
Back to activity"
0463,screenshots/augmented/synthetic_bank_0463_blur.png,English,Latin,blur,"14:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 667.17
Your transfer is still being processed.
Date & time
11 Mar 2024 • 13:45
Reference
NMB-2403-963574
Error code
FRJ-105
Issue
Transfer pending
Get help
Back to activity"
0463,screenshots/augmented/synthetic_bank_0463_rot.png,English,Latin,rotation,"14:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 667.17
Your transfer is still being processed.
Date & time
11 Mar 2024 • 13:45
Reference
NMB-2403-963574
Error code
FRJ-105
Issue
Transfer pending
Get help
Back to activity"
0463,screenshots/augmented/synthetic_bank_0463_lowres.png,English,Latin,low-resolution,"14:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 667.17
Your transfer is still being processed.
Date & time
11 Mar 2024 • 13:45
Reference
NMB-2403-963574
Error code
FRJ-105
Issue
Transfer pending
Get help
Back to activity"
