file,line,category,old_text,new_text
llm-zeroshot/english/train_labeled.csv,8814,cash_withdrawal_not_recognised,I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,"I was checking my account when I saw a Rs 500,000 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me."
llm-zeroshot/english/train_labeled.csv,8823,cash_withdrawal_not_recognised,Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.,"Somebody made a withdrawal from my account for Rs 500,000. I have my card so how can this be? Does somebody have a duplicate card or something? Help please."
llm-zeroshot/english/train_labeled.csv,8833,cash_withdrawal_not_recognised,I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of $500 cash withdraw.  Can you help me?,"I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of Rs 500,000 cash withdraw.  Can you help me?"
llm-zeroshot/english/train_labeled.csv,8860,cash_withdrawal_not_recognised,"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?","I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for Rs 500,000 that I didn't do.  Can you please help figure this out?"
llm-zeroshot/english/train_labeled.csv,8895,cash_withdrawal_not_recognised,I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,"I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for Rs 500,000 that I did not make.  Please help."
llm-zeroshot/english/train_labeled.csv,8904,cash_withdrawal_not_recognised,I have my card here with me and someone has just made a withdrawal for 500. Please help!,"I have my card here with me and someone has just made a withdrawal for Rs 500,000. Please help!"
llm-zeroshot/english/train_labeled.csv,8910,cash_withdrawal_not_recognised,There's a $200 withdrawal on my statement that seems fishy to me.,"There's a Rs 200,000 withdrawal on my statement that seems fishy to me."
llm-zeroshot/english/train_labeled.csv,8916,cash_withdrawal_not_recognised,I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.,"I need your help immediately.  There is a Rs 500,000 cash withdrawal that I know nothing about.  I think my account has become compromised."
llm-zeroshot/english/train_labeled.csv,8919,cash_withdrawal_not_recognised,"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?","I think someone might have a copy of my card because a Rs 500,000 withdrawal was made, and it wasn't me. Can you please help?"
llm-zeroshot/english/train_labeled.csv,9079,top_up_by_card_charge,Do you charge if I use a European bank card for top up?,Do you charge if I use a foreign bank card for top up?
llm-zeroshot/english/train_labeled.csv,9087,top_up_by_card_charge,Do I get charged for a top up from a European bank?,Do I get charged for a top up from a foreign bank?
llm-zeroshot/english/train_labeled.csv,9091,top_up_by_card_charge,What is the fee if I use a European bank for a top up?,What is the fee if I use a foreign bank for a top up?
llm-zeroshot/english/train_labeled.csv,9094,top_up_by_card_charge,Are there any charges for European bank card for top up?,Are there any charges for foreign bank card for top up?
llm-zeroshot/english/train_labeled.csv,9095,top_up_by_card_charge,Are there still fees for european top-ups?,Are there still fees for foreign top-ups?
llm-zeroshot/english/train_labeled.csv,9098,top_up_by_card_charge,If I top up using a European card is there a charge?,If I top up using a foreign card is there a charge?
llm-zeroshot/english/train_labeled.csv,9101,top_up_by_card_charge,Is there a fee for european bank cards?,Is there a fee for foreign bank cards?
llm-zeroshot/english/train_labeled.csv,9111,top_up_by_card_charge,Do I get charged if I top up with my European bank card?,Do I get charged if I top up with my foreign bank card?
llm-zeroshot/english/train_labeled.csv,9117,top_up_by_card_charge,Will you charge me for topping up with a European card?,Will you charge me for topping up with a foreign card?
llm-zeroshot/english/train_labeled.csv,9125,top_up_by_card_charge,Can I top up for free using a European card?,Can I top up for free using a foreign card?
llm-zeroshot/english/train_labeled.csv,9142,top_up_by_card_charge,Will you charge me more if I use a European bank card for a top up?,Will you charge me more if I use a foreign bank card for a top up?
llm-zeroshot/english/train_labeled.csv,9152,top_up_by_card_charge,Is there a charge for using an European bank card for top up?,Is there a charge for using an foreign bank card for top up?
llm-zeroshot/english/train_labeled.csv,9160,top_up_by_card_charge,Will I be charged a fee for topping up using a European card?,Will I be charged a fee for topping up using a foreign card?
llm-zeroshot/english/train_labeled.csv,9161,top_up_by_card_charge,I need to know what charges I will incur for using a European card for top up.,I need to know what charges I will incur for using a foreign card for top up.
llm-zeroshot/english/train_labeled.csv,9165,top_up_by_card_charge,What are the top up fees for using an European bank card?,What are the top up fees for using an foreign bank card?
llm-zeroshot/english/train_labeled.csv,9167,top_up_by_card_charge,European bank card for top up will come with any extra fees?,foreign bank card for top up will come with any extra fees?
llm-zeroshot/english/train_labeled.csv,9169,top_up_by_card_charge,"If I were to use a European bank card for a top up, will I incur a charge?","If I were to use a foreign bank card for a top up, will I incur a charge?"
llm-zeroshot/english/train_labeled.csv,9178,top_up_by_card_charge,What are the fees for using a European bank card?,What are the fees for using a foreign bank card?
llm-zeroshot/english/train_labeled.csv,9880,country_support,Are these cards available in europe?,Are these cards available in Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9881,country_support,If I live outside of the UK am I still eligible for a card?,If I live outside of Sri Lanka am I still eligible for a card?
llm-zeroshot/english/train_labeled.csv,9884,country_support,Do you have to be in the UK to get a card?,Do you have to be in Sri Lanka to get a card?
llm-zeroshot/english/train_labeled.csv,9887,country_support,Do you provide cards to people not in the UK?,Do you provide cards to people not in Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9892,country_support,Can the card be mailed to Europe?,Can the card be mailed to Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9908,country_support,Is it possible to get one of your cards in the European Union?,Is it possible to get one of your cards in Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9910,country_support,"Although I am not located in the UK area, may i still receive a card?","Although I am not located in Sri Lanka, may i still receive a card?"
llm-zeroshot/english/train_labeled.csv,9918,country_support,Any chance of getting the card outside the UK?,Any chance of getting the card outside Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9923,country_support,I don't live in the UK. Can I still get a card?,I don't live in Sri Lanka. Can I still get a card?
llm-zeroshot/english/train_labeled.csv,9925,country_support,Can I use it outside of Europe?,Can I use it outside of Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9929,country_support,Are cards available to those outside of the UK?,Are cards available to those outside of Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9931,country_support,Is it possible to get a card outside the UK?,Is it possible to get a card outside Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9936,country_support,Is it possible to get a card when i'm not in the UK?,Is it possible to get a card when i'm not in Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9937,country_support,Can I get a card if I don't reside in the UK?,Can I get a card if I don't reside in Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9938,country_support,"If I don't live in the UK, can I get a card?","If I don't live in Sri Lanka, can I get a card?"
llm-zeroshot/english/train_labeled.csv,9955,country_support,Are you only able to get a card if you're in the UK?,Are you only able to get a card if you're in Sri Lanka?
llm-zeroshot/english/train_labeled.csv,9963,country_support,Can I get a card although I'm not in the UK,Can I get a card although I'm not in Sri Lanka
llm-zeroshot/english/train_labeled.csv,9964,country_support,"If I don't live in the UK, can I still get a card?","If I don't live in Sri Lanka, can I still get a card?"
llm-zeroshot/english/train_labeled.csv,9966,country_support,"I'm not in the UK, but can I still get a card?","I'm not in Sri Lanka, but can I still get a card?"
