row_index,text_en,text_singlish,category,sentiment,priority
7788,Where is the verification code display?,verification code eka display venne koheda?,verify_top_up,Neutral,Low
7789,What can I do to verify my card?,mage card eka verify karanna mokada karanne?,verify_top_up,Neutral,Low
7790,Why is top-up verified?,top-up verify venne ayi?,verify_top_up,Neutral,Low
7791,Why do I need top-up to be verified?,top-up ekata verification ona ayi?,verify_top_up,Neutral,Low
7792,How do I authenticate my top-up?,mage top-up authenticate karanne kohomada?,verify_top_up,Neutral,Low
7793,What is the verification process for my card?,mage card ekata verification process eka mokakda?,verify_top_up,Neutral,Low
7794,i don't see the top-up verification code anywhere,top-up verification code eka kohevat dakinne naa,verify_top_up,Neutral,Low
7795,I'm being asked for a verification code. Where do I find it?,verification code ekak ahuva. kohen hoyagannada?,verify_top_up,Neutral,Low
7796,Why does a top- up need to be verify?,top-up ekakata verify ona ayi?,verify_top_up,Neutral,Low
7797,Help my find the verification code on a top-up.,top-up eke verification code eka hoyanna udav karanna.,verify_top_up,Neutral,Low
7798,How can I verify my top up?,mage top up eka verify karanne kohomada?,verify_top_up,Neutral,Low
7799,I need help finding the verification code on the top up card.,top up card eke verification code eka hoyaganna udav one.,verify_top_up,Neutral,Low
7800,What does top-up verification do?,top-up verification karanne mokakda?,verify_top_up,Neutral,Low
7801,I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,TOP-UP VERIFICATION CODE eka hoyaganna baa.,verify_top_up,Negative,Low
7802,How do I go about verifying the top-up card?,top-up card eka verify karanne kohomada?,verify_top_up,Neutral,Low
7803,why do i need to verify the top up?,top up eka verify karanna ona ayi?,verify_top_up,Neutral,Low
7804,Are extra charges added for sending out additional cards?,extra card yavanna extra charges add venavada?,getting_spare_card,Neutral,Low
7805,I'd like to order an additional card,additional card ekak order karanna one,getting_spare_card,Neutral,Low
7806,I want some extra physical cards.,physical card tikak tava one.,getting_spare_card,Neutral,Low
7807,"I would like open a second card for my daughter, how can you assist me?","mage duvata second card ekak open karanna one, udav karanne kohomada?",getting_spare_card,Neutral,Low
7808,Am I gonna be charged for sending out more cards?,tava card yavanna mata charge karayida?,getting_spare_card,Neutral,Low
7809,Would I have to pay anything if I need an additional card?,additional card ekak one nam pay karanna oneda?,getting_spare_card,Neutral,Low
7810,Is it possible to get a second card for my daughter?,mage duvata second card ekak ganna puluvanda?,getting_spare_card,Neutral,Low
7811,Can I get a few more physical cards?,physical card tikak tava ganna puluvanda?,getting_spare_card,Neutral,Low
7812,What's the limit on total number of cards I can have?,mata tiyenna puluvan total card gana limit eka mokakda?,getting_spare_card,Neutral,Low
7813,Is there a charge for sending out more cards?,tava card yavanna charge ekak tiyenavada?,getting_spare_card,Neutral,Low
7814,How much does it cost to get more cards?,tava card ganna kiyada yanne?,getting_spare_card,Neutral,Low
7815,How can I create another card linked to this account?,me account ekata link vuna tava card ekak create karanne kohomada?,getting_spare_card,Neutral,Low
7816,May I order another card?,tava card ekak order karanna puluvanda?,getting_spare_card,Neutral,Low
7817,Can I order another card?,tava card ekak order karanna puluvanda?,getting_spare_card,Neutral,Low
7818,Can I order a second card?,second card ekak order karanna puluvanda?,getting_spare_card,Neutral,Low
7819,Can I have more physical cards?,physical card tava ganna puluvanda?,getting_spare_card,Neutral,Low
7820,How many physical cards am I allowed to have?,physical card kiyak tiyenna ida tiyenavada?,getting_spare_card,Neutral,Low
7821,I want to get few more physical cards,physical card tikak tava ganna one,getting_spare_card,Neutral,Low
7822,Please tell me if I'm going to be charged for sending out more cards?,tava card yavanna charge veyida kiyala karunakarala kiyanna puluvanda?,getting_spare_card,Neutral,Low
7823,Can I get more cards just incase?,just in case tava card ganna puluvanda?,getting_spare_card,Neutral,Low
7824,Would I be able to get a second card?,second card ekak ganna puluvanda?,getting_spare_card,Neutral,Low
7825,Do you charge for sending out more cards?,tava card yavanna charge karanavada?,getting_spare_card,Neutral,Low
7826,I need a second card on this account for my daughter.,mage duvata me account eke second card ekak one.,getting_spare_card,Neutral,Low
7827,How can I get another card?,tava card ekak ganne kohomada?,getting_spare_card,Neutral,Low
7828,Can I have a third card?,third card ekak tiyenna puluvanda?,getting_spare_card,Neutral,Low
7829,I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,mage card eka parents ge house eke aradagena ava. spare ekak meantime use karanna yavanna puluvanda?,getting_spare_card,Neutral,Low
7830,I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,mage duvata card ekak denna one - account eken additional card ekak ganna puluvanda?,getting_spare_card,Neutral,Low
7831,What is the price for an additional card?,additional card ekakata price eka mokakda?,getting_spare_card,Neutral,Low
7832,Can I get a second card for free?,second card ekak free ganna puluvanda?,getting_spare_card,Neutral,Low
7833,Will I be charged if I add more cards to the account?,account ekata tava card add kalot charge veyida?,getting_spare_card,Neutral,Low
7834,How many cards am I allowed?,mata card kiyak tiyenna puluvanda?,getting_spare_card,Neutral,Low
7835,"Can my daughter also have a card issued in her name, but linked to my account?","mage duvage namin card ekak issue karala, mage account ekata link karanna puluvanda?",getting_spare_card,Neutral,Low
7836,I'd like to order another card,tava card ekak order karanna one,getting_spare_card,Neutral,Low
7837,Can I have a supplementary card?,supplementary card ekak ganna puluvanda?,getting_spare_card,Neutral,Low
7838,"I lost my card and need a new one, will it cost me?","mage card eka nati vuna alut ekak one, cost karayida?",getting_spare_card,Neutral,High
7839,My daughter need a card from this account. Is that possible?,mage duvata me account eken card ekak one. puluvanda?,getting_spare_card,Neutral,Low
7840,My daughter would like a card from my account?  Can I do this?,mage duvata mage account eken card ekak one? mata meka karanna puluvanda?,getting_spare_card,Neutral,Low
7841,Are there any fees to get additional cards?,additional card ganna fees tiyenavada?,getting_spare_card,Neutral,Low
7842,Can you send me more cards for my account?,mage account ekata tava card yavanna puluvanda?,getting_spare_card,Neutral,Low
7843,"I would like some more physical cards, what is my limit?","physical card tavat tikak one, mage limit eka mokakda?",getting_spare_card,Neutral,Low
7844,Can I have a duplicate second card?,duplicate second card ekak tiyenna puluvanda?,getting_spare_card,Neutral,Low
7845,"I want to give a second card for this account to my daughter, would this be possible?","me account ekata second card ekak mage duvata denna one, puluvanda?",getting_spare_card,Neutral,Low
7846,What is the procedure for me to get more cards on my account?,mage account ekata tava card ganna procedure eka mokakda?,getting_spare_card,Neutral,Low
7847,Am I permitted to have a spare card?,spare card ekak tiyenna ida tiyenavada?,getting_spare_card,Neutral,Low
7848,I was wondering if I could get a second card on this account? I would like my daughter to have one.,me account ekata second card ekak ganna puluvanda kiyala asayi. mage duvata ekak one.,getting_spare_card,Neutral,Low
7849,Do I have to pay for a second card?,second card ekakata pay karanna oneda?,getting_spare_card,Neutral,Low
7850,I would like to purchase another card.,tava card ekak purchase karanna one.,getting_spare_card,Neutral,Low
7851,Is it possible to order another card?,tava card ekak order karanna puluvanda?,getting_spare_card,Neutral,Low
7852,I'd like to have extra cards. Will I have to pay for that?,extra card tiyenna one. pay karanna oneda?,getting_spare_card,Neutral,Low
7853,How do I get a spare card?,spare card ekak ganne kohomada?,getting_spare_card,Neutral,Low
7854,How do i request more physical cards?,physical card tava request karanne kohomada?,getting_spare_card,Neutral,Low
7855,What steps do I need to get another card?,tava card ekak ganna monavada steps?,getting_spare_card,Neutral,Low
7856,I would like more physical cards,physical card tava one,getting_spare_card,Neutral,Low
7857,Is there a charge for getting more cards?,tava card ganna charge ekak tiyenavada?,getting_spare_card,Neutral,Low
7858,Can I have a second card issued to another family member?,second card ekak vena family member kenekta issue karanna puluvanda?,getting_spare_card,Neutral,Low
7859,How do I obtain a second card?,second card ekak labaganne kohomada?,getting_spare_card,Neutral,Low
7860,How much is it to buy another card? I was hoping to buy another one.,tava card ekak buy karanna kiyada? tava ekak buy karanna ona vuna.,getting_spare_card,Neutral,Low
7861,Where do I order additional cards?,additional card order karanne koheda?,getting_spare_card,Neutral,Low
7862,How much would an extra card cost?,extra card ekakata kiyada yanne?,getting_spare_card,Neutral,Low
7863,I would like an extra card.,extra card ekak one.,getting_spare_card,Neutral,Low
7864,Do you send duplicate cards?,duplicate card send karanavada?,getting_spare_card,Neutral,Low
7865,I would like to use one of my cards for a family member. Is that allowed?,family member kenekta mage card ekak use karanna one. ekata ida tiyenavada?,getting_spare_card,Neutral,Low
