row_index,text,category,sentiment_existing,priority_existing,vader_compound,negativity_score,positive_flag,suggested_sentiment,suggested_priority,priority_content_support,has_urgent_cue,strong_neg_hits,urgent_hits
7617,"I need to transfer money into my account, and I don't know how to do that.",transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7618,"I need to transfer money into my account, HOW?",transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7619,Can I transfer money to my card via bank-transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7620,How can I transfer some money into a foreign account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7621,I need to know the process to transfer money into my account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7622,Can I add money to top up my account via a bank transfer?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7623,What currencies can I use to top up my account?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7624,How do I top up my account using transfer?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7625,Account topping up bank transfers to my account assistance please?,transfer_into_account,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
7626,I want to take some funds from my other bank account and add them to this one.,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7627,I need more money in my account. Can I add more by transferring?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7628,How do I go about transferring money into my bank account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7629,How do I go forth on transferring a sum of money from one account to another?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7630,How do I initiated a bank transfer to top up?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7631,How can I transfer money between accounts?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7632,Whats the process of tranfering money into an account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7633,"I would like to top up my account with a bank transfer, is that allowed?",transfer_into_account,Neutral,Low,0.511,0.0,False,Neutral,Low,False,False,,
7634,How can I deposit money to my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7635,I have zero dollars in my account. Can I submit additional funds via bank transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7636,What are the steps for  making a transfer for topping up?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7637,"For my account, how do I transfer money in?",transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7638,How do I transfer money between two of my accounts?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7639,What is the procedure to transfer money to my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7640,Is a bank transfer acceptable for topping up my account?,transfer_into_account,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
7641,I have no more money in my account.  Is there a way to do a bank transfer to put money into my account?,transfer_into_account,Negative,Low,-0.296,1.5,False,Neutral,Low,False,False,,
7642,I need to transfer funds from my other bank account into this bank account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7643,I want to transfer a sum of money from another bank account I have into this one,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7644,Can I transfer money to my account with the app?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7645,Can you tell me how transferring money into my account works?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7646,Help! My account doesn't show any funds. Is transferring funds an option I can use?,transfer_into_account,Neutral,Low,0.457,0.5,False,Neutral,Low,False,False,,
7647,How do I transfer cash my into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7648,How can I top up my account by bank transfer?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7649,I was wondering about transferring money into my account and how it works.  Can you tell me about that?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7650,My money is all gone. What ways are okay to add money to my account?,transfer_into_account,Neutral,Low,0.226,0.0,False,Neutral,Low,False,False,,
7651,I need to move money from one of my other accounts to this one.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7652,What is the process for transferring money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7653,Tell me how to top up my account using bank transfer.,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7654,Can I top-up my card using a bank transfer.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7655,Can I use a bank transfer to add money to my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7656,"I want to top up by transfering accounts, What do I do?",transfer_into_account,Neutral,Low,0.273,0.0,False,Neutral,Low,False,False,,
7657,show me how to transfer to my account,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7658,How does your app transfer the money,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7659,How do I deposit through bank transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7660,My account is depleted. Can I transfer funds from another bank?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7661,Can you please explain the topping up transfer process?,transfer_into_account,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
7662,What can I expect if I use bank transfer to top up my account?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7663,I want to transfer some money from my other bank account into this one.,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7664,I want to transfer money from another account into this one.,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7665,I would like to move money from one account to another to top off my account. Can you explain how I can do that?,transfer_into_account,Neutral,Low,0.511,0.0,False,Neutral,Low,False,False,,
7666,Can I withdraw money from another bank and transfer it into my empty account?,transfer_into_account,Neutral,Low,-0.202,1.0,False,Neutral,Low,False,False,,
7667,How can I go about transferring money to my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7668,How can I transfer money to this account from another bank?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7669,can i transfer money i the app,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7670,How do I transfer money from one bank account to another?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7671,What steps are taken to transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7672,I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7673,Can you please explain how bank transfers work?,transfer_into_account,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
7674,Can you help me transfer funds from another bank account to this account?,transfer_into_account,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
7675,I am looking to transfer some money from my other bank account into this one.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7676,where do i go to transfer money from one account to this one,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7677,I need money put into this account from another one.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7678,Do you know how I can verify that I did a top-up to my card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7679,where is the code for verifying the top up card?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7680,The top-up card is verified how?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7681,Tell me about verifying top-up,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7682,What is the verification code for my top up card?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7683,Explain to me how to verify the top-up card.,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7684,How can I verify my top-up card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7685,Can you show me how to verify the top-up card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7686,Can you explain to me the way to verify my top up has gone through?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7687,I can't find the top-up card verification code.,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7688,I would like to receive instructions showing the verification process for top up cards..,verify_top_up,Neutral,Low,0.511,0.0,False,Neutral,Low,False,False,,
7689,Where is the top-up verification code located?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7690,For what reason must I authenticate the top up?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7691,what's my top-up verification code?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7692,Why do the top-ups need to be verified?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7693,Does the top-up need verified?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7694,I am having trouble finding the top-up card verification code.,verify_top_up,Neutral,Low,-0.402,2.0,False,Mildly Negative,Low,False,False,,
7695,Why do you ask for top-up verification?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7696,Where can I find the top up verification code?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7697,How is top-up verified?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7698,Do I need to verify my top-up card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7699,How do i verify my card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7700,What is the point of verifying a top up?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7701,How do I verify my top up?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7702,How do I find the top-up verification code?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7703,Why does top-up need to be verified?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7704,why do i have to verify top up?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7705,"I'm trying to verify my top-up card, but I can't find the code...?",verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7706,How can I verify the top-up card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7707,how do I find the code to verify the top up card?,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7708,I need to find the top up verification code,verify_top_up,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7709,Please help me find my top-up verification code,verify_top_up,Neutral,Low,0.612,0.0,False,Neutral,Low,False,False,,
7710,Where can I find the verification code for the card top-up?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7711,Do I need to verify my top-up?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7712,Why do we need to verify a top-up card?,verify_top_up,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
